filepath,SAC,WAC,STC,WTC,SCC,WCC,Correct
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_21.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_22.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_23.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_24.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_3.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_5.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_6.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_7.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_8.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_1_9.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_10.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_11.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_12.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_13.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_14.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_15.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_16.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_3.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_5.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_6.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_7.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_8.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_LightingScene_3_2_9.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_0_1_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_0_2_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_0_3_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_1_0_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_1_0_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_1_2_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_1_2_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_1_3_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_1_3_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_2_0_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_2_0_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_2_1_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_2_1_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_2_3_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_2_3_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_3_0_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_3_1_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_3_2_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_0_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_0_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_0_3.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_0_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_0_5.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_1_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_1_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_1_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_1_4.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_1_5.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_2_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_2_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_2_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_2_4.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_2_5.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_3_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_3_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_3_3.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_3_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_MiLight_4_3_5.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_3_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_3_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_3_3.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_3_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_3_5.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_3_6.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_3_7.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_4_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_4_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_4_3.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_4_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_4_5.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_4_6.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_4_7.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_5_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_5_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_5_3.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_5_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_5_5.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_5_6.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_5_7.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_6_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_6_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_6_3.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_6_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_6_5.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_6_6.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_1_6_7.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_3_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_3_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_3_3.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_4_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_4_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_4_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_5_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_5_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_5_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_6_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_6_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_2_6_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_3_4_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_3_5_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_3_6_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_4_3_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_4_5_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_4_6_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_5_3_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_5_4_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_5_6_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_6_3_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_6_4_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_OwnTracks_6_5_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_1_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_1_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_1_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_10.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_11.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_12.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_4.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_5.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_6.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_7.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_8.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_0_6_9.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_1_0_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_1_0_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_1_0_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_1_6_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_1_6_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_1_6_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_1_6_4.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_0_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_0_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_0_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_0_4.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_0_5.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_0_6.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_1_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_1_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_6_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_6_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_6_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_6_4.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_6_5.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_6_6.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_6_7.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_5_6_8.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_10.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_11.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_12.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_13.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_14.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_15.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_16.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_17.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_18.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_19.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_20.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_21.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_22.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_23.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_24.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_25.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_26.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_27.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_28.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_29.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_30.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_31.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_32.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_33.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_34.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_35.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_36.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_37.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_38.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_39.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_4.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_5.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_6.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_7.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_8.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_0_9.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_1.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_10.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_11.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_12.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_13.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_2.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_3.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_4.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_5.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_6.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_7.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_8.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_6_1_9.txt,0,1,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_10.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_11.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_12.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_3.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_5.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_6.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_7.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_8.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_0_9.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_1_1.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_1_2.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_1_3.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_1_4.txt,0,0,0,0,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_1.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_10.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_11.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_12.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_13.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_14.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_15.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_16.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_2.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_3.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_4.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_5.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_6.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_7.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_8.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\SCC\SCC_WateringSystem_7_6_9.txt,0,0,0,1,1,0,1
Mutation_Detected\Rules\Mutated\STC\STC_3DPrinter_0_1_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_3DPrinter_1_0_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_3DPrinter_1_0_2.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_3DPrinter_1_0_3.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_calibration_0_1_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_calibration_1_0_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_demo_2_4_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_demo_2_5_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_demo_2_5_2.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_demo_2_6_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_demo_4_2_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_demo_4_5_1.txt,0,0,1,0,0,0,1
Mutation_Detected\Rules\Mutated\STC\STC_demo_4_5_2.txt,0,0,1,0,0,0,1
